x;y;z;E;n;objname;pgc;al2000;de2000;r
-20;-21;8;1;1;SDSSJ150509.68+161937.7;4446942;15,0860278;16,327193;696008,033498872
-21;-22;14;1;0;SDSSJ150511.62+251958.3;4446958;15,0865627;25,3328695;761886,744287005
-25;-26;14;1;1;SDSSJ150513.55+211523.7;4446981;15,0871028;21,2565519;894156,370394414
-25;-26;14;1;1;SDSSJ150523.21+213405.6;4447104;15,0897761;21,5682662;890259,515943433
-19;-20;9;1;1;SDSSJ150615.98+190100.2;4447743;15,1044357;19,0167846;669086,587158296
-25;-26;22;1;1;SDSSJ150623.80+304715.6;4447834;15,1066084;30,7876389;970212,777062572
-26;-28;17;1;1;SDSSJ150628.90+245345.7;4447885;15,1080379;24,8959801;962326,779282329
-22;-23;15;1;0;SDSSJ150632.14+251931.5;4447930;15,108931;25,3254427;822228,584709964
-18;-19;7;1;1;SDSSJ150725.04+160945.3;4448602;15,1236224;16,1625628;617260,394330454
-20;-22;9;1;1;SDSSJ150736.55+164929.7;4448729;15,1268155;16,8249337;719351,224508233
-16;-17;12;1;1;SDSSJ150740.90+271741.3;4448785;15,1280295;27,2948171;621188,976193976
-27;-29;16;1;1;SDSSJ150800.72+215547.7;4449047;15,1335326;21,9299938;985749,772710747
-21;-23;17;1;0;SDSSJ150806.15+293141.8;4449126;15,135036;29,5282806;816211,680766121
-21;-22;17;1;0;SDSSJ150808.85+293655.4;4449172;15,1357863;29,615476;810561,628079388
-24;-26;16;1;0;SDSSJ150824.82+251805.9;4449392;15,1402339;25,3016858;888353,397135595
-20;-21;8;1;1;SDSSJ150827.11+162635.9;4449413;15,1408653;16,4432439;694207,510737566
-16;-18;14;1;1;SDSSJ150848.09+292458.3;4449682;15,1466872;29,4161506;644030,694264458
-22;-23;16;1;1;SDSSJ150928.87+272254.2;4450230;15,1580153;27,3817143;825887,031556258
-19;-21;11;1;1;SDSSJ150935.93+205422.0;4450344;15,159975;20,9061446;701920,013338423
-19;-21;10;1;0;SDSSJ150948.98+192914.4;4450506;15,1636025;19,4872627;692160,176558603
-27;-30;16;1;0;SDSSJ151003.46+213102.4;4450726;15,1676274;21,5173822;990088,382848564
-21;-23;16;1;1;SDSSJ151008.90+274145.4;4450793;15,1691427;27,6959282;796863,074473257
-20;-22;14;1;0;SDSSJ151027.19+253620.8;4451032;15,1742264;25,6058332;756234,769009794
-25;-27;20;1;1;SDSSJ151046.26+285621.2;4451287;15,179527;28,9391019;964417,673965196
-17;-19;8;1;1;SDSSJ151052.27+173733.9;4451366;15,1811852;17,6261359;615139,070351664
-27;-29;12;1;0;SDSSJ151101.32+172031.5;4451520;15,1837007;17,3421115;950615,136236618
-23;-26;13;1;1;SDSSJ151113.79+202616.5;4451696;15,1871694;20,4379188;851273,793420686
-21;-24;18;1;0;SDSSJ151128.43+290223.3;4451918;15,1912393;29,0398425;837841,009699484
-25;-28;16;1;0;SDSSJ151130.31+233816.6;4451938;15,1917503;23,6379206;946653,274138071
-24;-27;11;1;0;SDSSJ151131.46+171821.8;4451966;15,1920681;17,305989;872650,009866501
-22;-24;16;1;1;SDSSJ151141.42+271416.8;4452109;15,1948453;27,2380643;831664,700362295
-25;-28;17;1;1;SDSSJ151143.35+235557.0;4452135;15,1953798;23,9325322;946670,707875102
-25;-28;16;1;0;SDSSJ151157.12+233959.7;4452318;15,1992009;23,6666271;946666,570998039
-25;-28;17;1;1;SDSSJ151211.77+243225.7;4452531;15,2032754;24,5404805;952766,400042707
-25;-27;11;1;0;SDSSJ151217.06+164704.2;4452609;15,2047417;16,7846119;880188,785962035
-16;-18;10;1;1;SDSSJ151225.66+223321.8;4452714;15,2071303;22,5560794;617059,979499833
-24;-27;17;1;1;SDSSJ151228.82+253010.1;4452754;15,2080113;25,5027515;919628,993470203
-25;-27;20;1;1;SDSSJ151232.75+282632.6;4452797;15,2090969;28,4424504;962370,888665237
-26;-29;10;1;1;SDSSJ151234.33+150858.1;4452819;15,2095449;15,1494194;921182,552458709
-26;-29;11;1;0;SDSSJ151236.75+155159.7;4452861;15,2102042;15,8666031;925090,615553132
-26;-29;19;1;1;SDSSJ151300.20+264837.6;4453231;15,216723;26,8104242;987885,330463067
-25;-29;17;1;1;SDSSJ151310.74+233917.5;4453379;15,2196488;23,6549172;960659,077415716
-17;-19;7;1;1;SDSSJ151325.65+164415.0;4453589;15,2237936;16,7375679;607581,539552617
-26;-29;15;1;0;SDSSJ151333.37+220918.8;4453704;15,2259327;22,1552703;952813,962373265
-26;-29;20;1;1;SDSSJ151336.17+265229.2;4453750;15,2267149;26,8748005;999919,086129664
-22;-25;10;1;1;SDSSJ151337.88+173414.5;4453770;15,227185;17,5706648;814390,632015527
-26;-29;14;1;1;SDSSJ151338.87+195340.6;4453780;15,2274676;19,8945804;948663,495934939
-25;-28;18;1;1;SDSSJ151339.08+260355.1;4453783;15,2275183;26,0653735;966426,971354078
-23;-27;12;1;0;SDSSJ151402.03+183724.2;4454085;15,2338946;18,6234322;856877,302607117
-25;-28;10;1;1;SDSSJ151408.13+155302.5;4454182;15,2355909;15,8840669;884434,780240911
-25;-29;20;1;0;SDSSJ151428.21+281342.8;4454414;15,2411672;28,2286319;999918,153306838
-21;-24;16;1;1;SDSSJ151433.76+274000.6;4454478;15,2427176;27,6668224;821949,147013844
-25;-29;18;1;0;SDSSJ151436.93+252357.7;4454516;15,2435973;25,399362;970238,778219232
-20;-23;9;1;0;SDSSJ151438.31+174431.6;4454544;15,2439771;17,742097;730784,042054291
-25;-29;21;1;0;SDSSJ151454.90+282600.4;4454770;15,2485845;28,433493;995627,051242705
-18;-21;10;1;0;SDSSJ151455.36+194334.4;4454781;15,2487129;19,7262288;688458,385802281
-18;-20;9;1;0;SDSSJ151457.71+183008.5;4454804;15,249357;18,5023882;659442,182331502
-18;-21;10;1;0;SDSSJ151518.64+193832.4;4455117;15,2551764;19,6423837;684619,142059149
-26;-29;17;1;1;SDSSJ151522.26+232705.4;4455165;15,2561844;23,4514572;978217,354650202
-25;-29;20;1;0;SDSSJ151552.80+271500.1;4455573;15,2646729;27,2500809;991804,924802165
-22;-26;12;1;0;SDSSJ151555.83+201839.4;4455611;15,2655074;20,3110034;831930,232287141
-25;-29;20;1;0;SDSSJ151606.12+271248.1;4455757;15,2683718;27,2134406;995579,359642833
-26;-30;14;1;0;SDSSJ151614.13+194356.8;4455863;15,2705968;19,7324499;956505,338760508
-25;-29;20;1;0;SDSSJ151647.73+271825.4;4456294;15,2799327;27,3071291;991846,588050877
-22;-26;19;1;0;SDSSJ151651.71+285946.8;4456352;15,2810376;28,9963911;905870,756607634
-22;-26;17;1;0;SDSSJ151712.23+273442.1;4456620;15,2867313;27,5783848;872665,616578537
-25;-30;13;1;1;SDSSJ151741.20+190925.1;4456970;15,2947847;19,157041;952743,809599079
-25;-29;20;1;0;SDSSJ151742.40+272435.8;4456983;15,2951072;27,4099639;990075,44267378
-20;-23;12;1;1;SDSSJ151827.00+215425.4;4457532;15,3075027;21,9070298;754169,573479282
-27;-32;12;1;0;SDSSJ151827.81+154742.4;4457542;15,3077332;15,7950572;999817,418684976
-17;-20;7;1;1;SDSSJ151831.08+154256.5;4457586;15,3086421;15,7156635;640275,808848531
-16;-19;9;1;1;SDSSJ151850.77+204805.2;4457835;15,3141077;20,8014668;603802,779505667
-24;-29;20;1;1;SDSSJ151859.35+274847.4;4457937;15,3164943;27,813119;981989,594209049
-25;-30;15;1;0;SDSSJ151901.03+215230.1;4457965;15,3169492;21,8750241;964338,606273274
-25;-29;20;1;0;SDSSJ151905.65+274426.4;4458031;15,3182386;27,7406896;990163,565793243
-21;-25;18;1;1;SDSSJ151913.57+290511.7;4458145;15,3204409;29,0866295;861137,294161649
-16;-19;9;1;1;SDSSJ151924.34+205030.9;4458289;15,3234274;20,8419745;617024,691133496
-18;-22;12;1;0;SDSSJ151929.29+233838.0;4458361;15,3248072;23,6438318;719439,987873718
-16;-19;9;1;1;SDSSJ151934.29+205818.1;4458429;15,3261927;20,9716715;603599,67216892
-23;-27;13;1;1;SDSSJ151959.73+201835.2;4458776;15,3332589;20,3097936;868865,177553849
-24;-28;11;1;1;SDSSJ152012.61+164707.8;4458923;15,3368371;16,7855125;884449,752293224
-23;-28;12;1;0;SDSSJ152031.12+180042.6;4459191;15,341975;18,0118837;876383,213200699
-16;-19;11;1;1;SDSSJ152046.54+242337.7;4459397;15,3462569;24,3938466;621156,039413985
-23;-28;18;1;0;SDSSJ152102.54+263754.9;4459578;15,3507032;26,6319303;933253,373573762
-20;-25;10;1;0;SDSSJ152136.55+173032.5;4460009;15,3601485;17,5090351;775591,696977909
-21;-25;12;1;1;SDSSJ152141.89+201112.3;4460087;15,3616438;20,1867105;804472,422002097
-24;-29;20;1;1;SDSSJ152203.73+281053.9;4460431;15,3677086;28,1815821;976142,326634955
-23;-29;19;1;0;SDSSJ152237.28+274508.3;4460881;15,3770263;27,7523174;958612,835482707
-18;-22;32;1;0;SDSSJ152241.86+474555.3;4460956;15,3783116;47,7656667;988172,563773112
-25;-30;15;1;0;SDSSJ152250.31+213625.0;4461072;15,3806389;21,6069125;968477,019497748
-24;-29;20;1;1;SDSSJ152300.50+274030.0;4461226;15,3834661;27,6749561;972299,069901788
-17;-21;8;1;0;SDSSJ152306.60+161210.0;4461314;15,38517;16,2028619;653708,492506527
-23;-29;19;1;0;SDSSJ152319.42+275019.4;4461483;15,3887303;27,8387737;956482,366502248
-24;-29;20;1;1;SDSSJ152319.80+273459.1;4461487;15,3888368;27,5831769;982003,047266484
-18;-22;10;1;1;SDSSJ152326.06+205205.2;4461567;15,3905663;20,8680512;690350,350776931
-21;-26;13;1;1;SDSSJ152332.62+210419.4;4461652;15,392391;21,0720208;818310,244611668
-21;-26;12;1;1;SDSSJ152402.47+191557.5;4461994;15,4006928;19,265991;821901,00480602
-24;-29;20;1;1;SDSSJ152429.35+274508.4;4462307;15,4081488;27,752375;978277,681590349
-23;-29;19;1;0;SDSSJ152431.42+274036.5;4462327;15,4087262;27,6768423;948780,156104335
-23;-29;20;1;0;SDSSJ152451.42+281034.1;4462583;15,41428;28,1761221;954886,786056678
-23;-29;16;1;1;SDSSJ152456.11+234233.4;4462638;15,4155849;23,7094088;925228,558748698
-16;-20;8;1;1;SDSSJ152508.55+171919.2;4462797;15,41905;17,322049;611336,881234374
-22;-28;19;1;1;SDSSJ152524.97+281618.7;4462995;15,4236106;28,2718866;937297,522312666
-16;-21;13;1;0;SDSSJ152544.99+264912.6;4463232;15,429162;26,8202082;680743,5960739
-22;-28;19;1;1;SDSSJ152545.73+275324.9;4463248;15,4293701;27,89027;927294,758885903
-18;-23;13;1;0;SDSSJ152604.71+241456.3;4463472;15,434644;24,2490056;738590,476301749
-22;-28;19;1;1;SDSSJ152608.52+283405.4;4463524;15,4356988;28,5681522;940989,618180466
-23;-29;19;1;0;SDSSJ152701.77+274650.8;4464093;15,4504878;27,780851;948721,230250111
-22;-28;10;1;1;SDSSJ152717.95+164503.1;4464279;15,4549873;16,7508501;839586,50319025
-22;-28;19;1;1;SDSSJ152731.61+284807.4;4464424;15,4587772;28,8020865;917670,595273243
-20;-26;13;1;1;SDSSJ152736.17+222923.8;4464474;15,4600551;22,4899906;824094,95461948
-21;-27;19;1;1;SDSSJ152740.45+291842.3;4464517;15,4612492;29,3118206;913716,922922233
-17;-22;11;1;0;SDSSJ152742.21+220209.1;4464544;15,4617216;22,0359225;698261,97286173
-22;-29;19;1;1;SDSSJ152748.15+274517.6;4464619;15,4633688;27,7549352;943007,168656181
-22;-29;19;1;1;SDSSJ152758.60+274332.5;4464737;15,4662816;27,725707;942993,919598249
-15;-19;13;1;1;SDSSJ152827.53+282742.0;4465027;15,4743111;28,4617093;632516,813346978
-19;-24;10;1;0;SDSSJ152828.10+182733.2;4465035;15,4744683;18,4591811;748231,497031554
-23;-30;20;1;1;SDSSJ152827.76+282103.6;4465034;15,4743745;28,3509477;993932,617959691
-20;-26;13;1;1;SDSSJ152838.35+210559.4;4465153;15,4773149;21,0998657;818336,792861096
-16;-21;8;1;0;SDSSJ152846.67+164904.1;4465239;15,4796363;16,8177768;626879,12912494
-22;-28;20;1;0;SDSSJ152911.52+292044.9;4465488;15,4865429;29,3457871;936974,262022631
-21;-27;19;1;1;SDSSJ152927.45+284709.4;4465678;15,4909628;28,7859941;896072,190126819
-23;-30;15;1;1;SDSSJ152931.21+221119.4;4465728;15,4920001;22,1887665;938842,992593373
-23;-29;18;1;1;SDSSJ152955.32+254129.0;4466001;15,4986945;25,6914196;945105,188436664
-18;-24;17;1;1;SDSSJ153007.43+301420.8;4466134;15,5020731;30,2391579;796918,882850327
-17;-22;11;1;0;SDSSJ153013.66+213558.0;4466205;15,5037968;21,5994569;692195,373415465
-14;-19;10;1;1;SDSSJ153014.75+240034.5;4466219;15,5040978;24,0095358;605744,602280272
-23;-31;15;1;1;SDSSJ153030.36+212634.7;4466406;15,5084276;21,4430281;956475,80320256
-23;-30;20;1;1;SDSSJ153045.00+282003.8;4466566;15,5125062;28,3344435;985810,219721173
-16;-21;7;1;1;SDSSJ153101.29+161029.0;4466739;15,5170311;16,1746837;638346,650649282
-19;-25;9;1;0;SDSSJ153124.53+171415.8;4467018;15,5234827;17,2377595;746308,874462485
-16;-21;7;1;1;SDSSJ153138.01+161422.7;4467170;15,5272281;16,2396474;636357,747955774
-20;-27;19;1;1;SDSSJ153226.20+294009.2;4467720;15,5406212;29,6691914;900037,699457626
-22;-29;19;1;1;SDSSJ153243.25+273120.2;4467911;15,5453454;27,5222783;935293,120352823
-16;-21;8;1;0;SDSSJ153320.19+163624.0;4468359;15,5556069;16,6066296;638342,781524509
-25;-34;12;1;1;SDSSJ153321.46+164350.6;4468380;15,5559604;16,73076;997668,974692618
-15;-21;11;1;0;SDSSJ153329.13+230235.4;4468471;15,5580979;23,0431753;653721,408181958
-18;-25;17;1;0;SDSSJ153344.42+292152.0;4468643;15,5623444;29,3642787;824151,78455615
-22;-30;19;1;1;SDSSJ153343.63+263356.6;4468637;15,5621228;26,5657082;966535,122152314
-25;-34;12;1;1;SDSSJ153406.92+165311.4;4468882;15,5685941;16,8865159;999787,886146873
-17;-23;11;1;1;SDSSJ153422.20+211715.7;4469086;15,572837;21,2876722;709645,820824704
-22;-30;16;1;1;SDSSJ153440.45+241130.1;4469313;15,5779126;24,1917057;925234,921901104
-22;-30;16;1;1;SDSSJ153447.57+232038.3;4469376;15,5798752;23,3439286;929208,452908268
-22;-30;19;1;1;SDSSJ153449.82+271011.0;4469404;15,5805098;27,1697669;968207,930947342
-21;-28;15;1;1;SDSSJ153458.01+225747.1;4469508;15,5827883;22,9630919;872752,421987691
-20;-28;10;1;0;SDSSJ153501.10+163409.5;4469548;15,5836431;16,5693146;816160,772030431
-21;-29;15;1;1;SDSSJ153506.31+231636.1;4469607;15,5850827;23,2767127;897974,982371766
-23;-31;19;1;1;SDSSJ153511.62+261054.3;4469671;15,5865675;26,1817863;982025,67369437
-20;-27;18;1;1;SDSSJ153524.02+282946.9;4469815;15,5900015;28,4964655;886490,286967834
-16;-22;8;1;0;SDSSJ153529.85+165400.4;4469893;15,5916284;16,9001048;643955,533337169
-16;-23;10;1;1;SDSSJ153544.68+203815.6;4470073;15,5957374;20,6376415;692156,217136196
-22;-30;17;1;1;SDSSJ153555.78+243212.2;4470207;15,5988339;24,5367092;931328,671010983
-20;-27;10;1;1;SDSSJ153616.34+172702.2;4470437;15,6045418;17,4505928;816129,921341829
-21;-29;16;1;1;SDSSJ153628.72+243712.2;4470590;15,6079878;24,6200307;890338,47588176
-17;-24;10;1;1;SDSSJ153635.15+183152.0;4470668;15,6097668;18,5311491;725093,54482808
-20;-28;10;1;0;SDSSJ153645.28+160035.6;4470766;15,6125824;16,0099028;824010,113547234
-18;-26;9;1;1;SDSSJ153755.80+164729.1;4471561;15,6321743;16,7913893;752201,169660278
-24;-34;11;1;1;SDSSJ153758.13+152124.1;4471585;15,6328125;15,3566602;981971,249724748
-20;-28;10;1;0;SDSSJ153825.69+161339.2;4471904;15,6404722;16,227618;821851,315538657
-22;-31;19;1;1;SDSSJ153826.69+265555.0;4471923;15,6407521;26,9319649;978236,54877863
-18;-26;18;1;1;SDSSJ153846.40+292444.5;4472136;15,6462327;29,4124171;831678,57201633
-22;-31;18;1;1;SDSSJ153901.62+262330.0;4472307;15,6504472;26,391696;962288,974457947
-22;-31;19;1;1;SDSSJ153908.23+270405.3;4472382;15,6522988;27,0681962;966459,203182625
-18;-25;9;1;1;SDSSJ153910.67+160826.4;4472406;15,6529639;16,1406472;732992,389517361
-24;-34;12;1;1;SDSSJ153921.46+171141.6;4472525;15,6559604;17,1949373;990045,866401537
-14;-20;10;1;1;SDSSJ153924.61+215049.5;4472558;15,6568287;21,8470527;623065,517187329
-16;-22;13;1;1;SDSSJ153928.69+255058.9;4472600;15,6579731;25,8496695;696117,934604792
-17;-24;8;1;0;SDSSJ153935.48+155025.1;4472682;15,6598532;15,8402768;711501,864883519
-19;-28;11;1;0;SDSSJ153958.93+183158.1;4472939;15,6663685;18,5328384;814351,634501022
-19;-27;23;1;0;SDSSJ154006.01+343338.5;4473027;15,6683279;34,5606417;923316,490710119
-19;-28;13;1;0;SDSSJ154011.95+210505.4;4473110;15,6699841;21,0848307;837778,551739344
-21;-30;16;1;0;SDSSJ154013.23+232212.5;4473127;15,6703381;23,3700906;919644,52359703
-14;-21;10;1;1;SDSSJ154027.30+211748.6;4473267;15,6742512;21,2968763;626905,74779188
-17;-24;8;1;0;SDSSJ154033.15+162936.1;4473334;15,6758737;16,4933818;707824,96766036
-15;-22;8;1;0;SDSSJ154039.00+170639.9;4473397;15,6774985;17,111049;659426,849766693
-20;-29;16;1;1;SDSSJ154044.23+242021.2;4473460;15,6789597;24,3392258;878363,813567376
-24;-35;12;1;0;SDSSJ154106.94+154902.6;4473700;15,6852579;15,8173458;999391,273755682
-21;-31;18;1;1;SDSSJ154140.67+251708.8;4474091;15,6946352;25,2857423;958579,052482479
-21;-31;12;1;1;SDSSJ154144.69+181333.0;4474143;15,6957487;18,2258429;913630,597672009
-23;-33;14;1;1;SDSSJ154146.71+200550.9;4474162;15,6963118;20,097461;974422,351988949
-16;-24;9;1;1;SDSSJ154155.81+175147.6;4474261;15,698839;17,863252;700053,242675088
-14;-20;10;1;1;SDSSJ154206.12+214413.2;4474372;15,7017001;21,7369764;609480,762642507
-14;-20;9;1;1;SDSSJ154233.27+212809.7;4474672;15,7092444;21,4693505;603848,156874891
-13;-20;10;1;1;SDSSJ154250.46+240617.6;4474855;15,7140204;24,1049092;605760,098608317
-13;-20;10;1;1;SDSSJ154259.93+240046.5;4474947;15,7166555;24,0128781;601750,751926794
-21;-31;17;1;1;SDSSJ154307.30+242935.4;4475040;15,7186959;24,4932256;936899,340057792
-16;-24;9;1;1;SDSSJ154309.01+164421.3;4475051;15,719174;16,739291;705957,70707206
-13;-20;10;1;1;SDSSJ154310.31+235731.6;4475073;15,7195334;23,958837;601727,655411599
-16;-24;8;1;0;SDSSJ154322.26+163928.4;4475200;15,7228444;16,6578926;684541,216439309
-16;-24;10;1;0;SDSSJ154357.97+185430.6;4475615;15,7327743;18,9085;705918,485961552
-20;-30;18;1;1;SDSSJ154407.96+262413.0;4475735;15,7355468;26,4037034;931248,641545246
-23;-35;12;1;0;SDSSJ154430.41+170202.0;4475972;15,7417726;17,033982;999435,403074681
-20;-30;17;1;0;SDSSJ154434.16+252512.5;4476025;15,7428319;25,4202417;907783,09556423
-17;-26;9;1;1;SDSSJ154456.24+165426.4;4476313;15,7489616;16,9073621;736867,02263367
-16;-25;9;1;1;SDSSJ154503.22+165128.3;4476384;15,7508968;16,8578861;717465,997249617
-16;-24;8;1;0;SDSSJ154509.06+170946.8;4476454;15,7525233;17,1630066;680698,561056939
-13;-20;10;1;1;SDSSJ154513.40+240535.8;4476504;15,7537263;24,0933802;603890,837134994
-17;-26;22;1;1;SDSSJ154515.93+361034.2;4476530;15,7544267;36,1761109;874664,420188897
-16;-24;8;1;0;SDSSJ154538.48+165340.7;4476794;15,7606875;16,8946353;688459,261117603
-18;-28;24;1;1;SDSSJ154543.62+360128.5;4476858;15,7621131;36,0246299;945176,303010735
-23;-34;13;1;0;SDSSJ154543.84+174050.6;4476859;15,7621733;17,6807861;985693,628067956
-14;-22;12;1;1;SDSSJ154627.29+245317.0;4477271;15,7742495;24,8880238;657756,044648402
-16;-24;10;1;0;SDSSJ154632.04+184558.5;4477330;15,7755739;18,7663393;703773,44418701
-20;-30;14;1;0;SDSSJ154654.95+215116.0;4477589;15,7819349;21,8545281;894181,303574007
-16;-24;8;1;0;SDSSJ154710.42+164753.1;4477741;15,7862229;16,7980983;694218,759491792
-13;-20;10;1;1;SDSSJ154742.86+235948.4;4478091;15,7952378;23,9967781;603884,463681295
-14;-21;11;1;0;SDSSJ154812.65+243314.9;4478381;15,8035159;24,5542024;644008,924540819
-20;-32;17;1;0;SDSSJ154825.05+243507.8;4478503;15,8069603;24,5855334;956541,738623827
-16;-24;13;1;1;SDSSJ154843.70+250110.7;4478698;15,8121473;25,0197342;738890,897420137
-20;-32;18;1;0;SDSSJ154848.25+252445.9;4478750;15,8134121;25,4127569;952806,827720957
-20;-32;18;1;0;SDSSJ154926.82+254715.1;4479133;15,8241124;25,787484;964362,054654621
-14;-23;9;1;1;SDSSJ154934.30+182233.1;4479216;15,8261984;18,3758463;651655,662366143
-20;-32;10;1;1;SDSSJ154938.57+151243.3;4479258;15,8273781;15,2120078;892115,240353036
-19;-31;14;1;1;SDSSJ155002.10+211236.0;4479527;15,8339175;21,2099687;890257,005079767
-20;-32;18;1;0;SDSSJ155004.78+254745.6;4479557;15,8346666;25,7961146;958660,9728974
-12;-20;11;1;1;SDSSJ155027.59+254002.3;4479788;15,8409924;25,6673496;603644,267629592
-20;-33;16;1;1;SDSSJ155030.79+232059.3;4479819;15,8418908;23,3498659;960664,170002093
-20;-32;15;1;0;SDSSJ155028.36+222342.0;4479796;15,8412139;22,3950713;933333,854741373
-17;-28;12;1;0;SDSSJ155032.12+210159.6;4479845;15,8422557;21,0332322;804526,952418898
-20;-32;18;1;0;SDSSJ155048.82+254935.7;4480022;15,8468992;25,8266184;976182,161551001
-22;-34;13;1;0;SDSSJ155046.27+175110.9;4479995;15,8461876;17,8531279;976016,153514048
-20;-32;17;1;0;SDSSJ155057.29+240122.7;4480120;15,8492483;24,0230265;956507,725551918
-14;-23;11;1;1;SDSSJ155111.73+223745.0;4480265;15,8532539;22,6291983;665353,407110847
-14;-23;9;1;1;SDSSJ155116.59+185213.4;4480314;15,8546181;18,8703722;663233,133211647
-13;-21;11;1;0;SDSSJ155118.93+250051.6;4480337;15,8552605;25,014351;630544,698084572
-14;-23;11;1;1;SDSSJ155123.36+222250.8;4480387;15,8564932;22,3807874;665372,898999371
-14;-22;11;1;1;SDSSJ155127.57+223613.0;4480444;15,8576675;22,6036319;653738,074323758
-15;-25;12;1;0;SDSSJ155144.24+225812.7;4480645;15,8622958;22,9702824;736950,127377595
-20;-33;17;1;1;SDSSJ155150.19+234723.0;4480704;15,8639452;23,7897207;962325,279034287
-20;-33;18;1;0;SDSSJ155156.72+251726.3;4480770;15,865754;25,29059;972332,696763493
-20;-32;15;1;0;SDSSJ155159.87+214714.6;4480803;15,8666321;21,7874857;929224,424384392
-20;-32;16;1;0;SDSSJ155201.44+225425.8;4480816;15,867065;22,9072463;931252,424446627
-20;-32;10;1;1;SDSSJ155205.26+152325.2;4480855;15,8681277;15,3903316;884445,593338957
-14;-23;10;1;1;SDSSJ155206.50+212645.7;4480872;15,8684734;21,4459968;661525,469441734
-19;-31;15;1;1;SDSSJ155212.95+223639.4;4480963;15,8702666;22,6110434;907833,673020065
-19;-32;15;1;1;SDSSJ155216.58+214635.9;4481001;15,8712801;21,7766815;915716,967223563
-20;-33;18;1;0;SDSSJ155226.81+252927.9;4481098;15,874119;25,4910852;987932,986104519
-17;-27;14;1;1;SDSSJ155228.97+242936.7;4481126;15,8747255;24,4935806;806683,839587395
-14;-23;10;1;1;SDSSJ155230.53+213302.8;4481144;15,8751534;21,550805;667405,019366242
-20;-33;16;1;1;SDSSJ155236.75+221913.5;4481223;15,8768787;22,3204023;966486,918249577
-12;-20;11;1;1;SDSSJ155244.58+241524.0;4481307;15,8790533;24,256655;607638,265418706
-14;-22;8;1;0;SDSSJ155303.15+180933.7;4481516;15,8842047;18,1593841;632434,860790195
-20;-33;18;1;0;SDSSJ155357.23+245515.7;4482096;15,8992279;24,9209818;962374,189529973
-20;-33;15;1;1;SDSSJ155400.75+211759.5;4482138;15,9002105;21,2998709;945020,809091478
-18;-30;14;1;1;SDSSJ155404.28+221159.6;4482192;15,9011968;22,1999206;880332,602536119
-19;-31;11;1;1;SDSSJ155428.45+164823.4;4482448;15,9079004;16,8065381;874519,270832256
-12;-21;10;1;1;SDSSJ155448.14+231827.7;4482656;15,913381;23,3076713;605704,702884621
-15;-25;10;1;1;SDSSJ155529.67+194248.5;4483054;15,92491;19,7135531;723180,621663751
-15;-25;10;1;1;SDSSJ155604.00+201655.9;4483377;15,9344455;20,282224;701902,40412143
-20;-33;13;1;1;SDSSJ155616.39+191153.2;4483482;15,9378892;19,198061;944991,014391059
-14;-24;10;1;0;SDSSJ155620.16+195525.7;4483517;15,9389382;19,9238636;692168,755462554
-14;-23;9;1;1;SDSSJ155644.29+180918.0;4483747;15,9456426;18,1549686;661552,017313517
-14;-23;10;1;1;SDSSJ155651.70+200841.0;4483828;15,9476972;20,1447474;669134,08227255
-15;-26;10;1;1;SDSSJ155750.44+183538.0;4484362;15,964007;18,5938564;744347,853700091
-15;-26;11;1;1;SDSSJ155811.49+200348.7;4484538;15,9698661;20,0636017;734975,811197183
-13;-23;8;1;1;SDSSJ155845.21+180737.7;4484838;15,9792201;18,1272243;642299,919454916
-13;-23;9;1;1;SDSSJ155920.61+184025.6;4485155;15,9890627;18,673751;651696,784679721
-24;-11;27;1;0;SDSSJ133716.87+451455.2;4530517;13,6213547;45,248688;857318,316782313
-26;-19;9;1;1;SDSSJ142819.33+152514.8;4530557;14,47204;15,4208089;763704,994534634
-22;-16;9;1;0;SDSSJ142613.66+190650.6;4530555;14,4371332;19,1141496;657664,486020865
-37;-1;15;1;0;SDSSJ120619.27+221559.8;4536820;12,1053517;22,2665473;921298,349868319
-29;-1;16;1;0;SDSSJ120901.67+291942.2;4536894;12,1504675;29,3283941;773365,85806962
-26;-2;9;1;0;SDSSJ121859.99+190647.8;4537145;12,3166605;19,1133205;634241,888314486
-37;-3;18;1;0;SDSSJ122140.14+254331.6;4537222;12,3611552;25,7255078;942703,417197987
-19;-2;19;1;1;2MASXJ12280241+4514484;4537379;12,4673346;45,2468662;613265,89206951
-27;-3;15;1;1;SDSSJ122918.20+290013.1;4537416;12,4883913;29,0037371;703636,485274441
-32;-4;18;1;0;SDSSJ123104.55+285114.8;4537466;12,5179324;28,8540891;843497,029060247
-29;-4;16;1;1;SDSSJ123717.74+285837.6;4537601;12,6215958;28,9771157;777194,487930314
-40;-7;13;1;0;SDSSJ124112.43+181130.0;4537706;12,6867861;18,1916966;964020,662618223
-41;-7;13;1;1;SDSSJ124133.22+181338.0;4537717;12,6925555;18,2271628;995293,924950431
-35;-6;13;1;1;SDSSJ124212.11+205309.2;4537727;12,7033628;20,8858766;862628,258454062
-39;-8;11;1;1;SDSSJ124544.68+154155.6;4537807;12,7624154;15,6988201;946395,979591316
-27;-6;16;1;0;SDSSJ125600.27+310328.5;4538021;12,9334092;31,0579648;732666,983171352
-22;-5;15;1;0;SDSSJ125656.39+322652.1;4538040;12,9489966;32,4477491;630495,591881235
-22;-5;14;1;1;SDSSJ125654.92+322700.5;4538039;12,9485852;32,4500965;619154,717486879
